XQJ,FW,TKZWHDW,BH,SZDL,ZDMC,JDB,XZQ,ZPWHDW
龙岗交通运输局,西侧,深圳市满意广告有限公司,F_NW0151,中翠路,布吉东大街,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市满意广告有限公司,F_NW0152,中翠路,地中海,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市满意广告有限公司,F_NW0153,中翠路,地中海,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市宇声广告有限公司（龙岗）,F_NW0156,无名路,丹竹头社区,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,暂无维护单位,F_NW0160,湖东路,南岭花园总站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,暂无维护单位,F_NW0162,简竹路,吉厦总站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_NW0164,三十一路,大运村（南门）,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_NW0165,宝冠路,宝冠路口,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_NW0167,无名路,丹平人行天桥,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_NW0170,无名路,丹平人行天桥,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0176,宝冠路,宝鼎威货运,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_NW0177,盛宝路,日塑,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,暂无维护单位,F_NW0178,无名路,布吉宝顶总站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0182,南湾路,中丝园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0184,南湾路,南湾街道一办,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0186,健民路,南岭小学,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0189,南岭西路,荔枝花园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0191,南岭西路,南岭文体中心,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0193,健民路,南岭村幼儿园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0196,李朗路,怡亚通,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0210,下李北路,水背坑,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0213,方鑫路,上李朗体育中心,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0216,下李南路,下李朗市场,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0217,健民路,南湾街道二办,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0218,健民路,南岭村幼儿园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0219,南岭西路,南岭文体中心,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0220,健民路,南岭小学,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0221,南岭西路,荔枝花园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0222,无名路,南龙社区工作站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0223,南湾路,中丝园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0229,下李北路,下李朗图书馆,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0230,下李南路,吓公岭,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0231,布李路,鸿欣大厦,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_NW0234,龙岗大道,丹竹头地铁站②,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,暂无维护单位,F_NW0237,简竹路,吉厦总站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,暂无维护单位,F_NW0238,下李北路,深朗总站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_NW0242,宝冠路,宝冠路口,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_NW0243,南岭南路,南岭村社区,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_NW0244,方鑫路,上李朗村,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_NW0245,布沙路,南湾街道办,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_NW0246,湖东路,南威中心花园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市宇声广告有限公司（龙岗）,F_NW0247,龙岗大道,桂芳园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市宇声广告有限公司（龙岗）,F_NW0248,龙岗大道,桂芳园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市宇声广告有限公司（龙岗）,F_NW0249,龙岗大道,丹竹头地铁站①,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市宇声广告有限公司（龙岗）,F_NW0250,龙岗大道,丹竹头地铁站③,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0255,平朗路,万国食品城总站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0256,平朗路,万国食品城总站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0257,丹沙路,沙岭小区,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0258,丹沙路,沙岭小区,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0264,下李北路,兆驰科技园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0265,下李北路,兆驰科技园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_NW0270,盛宝路,中海信工业园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市满意广告有限公司,F_NW0275,平吉大道,上李朗地铁站,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0295,无名路,湖东罗岗路口,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_NW0304,三十一路,大运村（南门）,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市龙运通运输服务有限公司,F_NW0306,龙岗大道,金银坑②,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_NW0308,丹平路,丹平社区,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市天地杰文化传播有限公司,F_NW0310,布沙路,南威中心花园北,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0311,无名路,龙山工业区,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0312,无名路,龙山工业区,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_NW0315,平南路,吉厦村,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市海纳百川广告有限公司（龙岗）,F_NW0319,无名路,富源居,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_NW0322,盛宝路,中海信工业园,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_NW0330,平南路,吉厦街,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_NW0331,平南路,沙西桥,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_NW0332,平南路,沙西桥,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市满意广告有限公司,F_NW0343,红棉路,南湾星际中心,南湾,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0002,龙岭北路,岭贝村,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0004,龙岭北路,澳头村,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0008,富心路,发佳工业区,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_PD0009,花园路,坪西社区,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0010,吉祥一路,坪西市场,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0011,吉祥一路,坪西市场,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0012,吉祥一路,展丰万家,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0013,吉祥一路,展丰万家,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_PD0014,兴华路,花园路口,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0015,兴华路,花园路口,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0016,花园路,坪西社区,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_PD0018,坪西中路,九里香,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0021,香元排路,香元排村,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0023,深惠路,七彩人生,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0024,富心路,新嘉百货,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_PD0026,深惠路,七彩人生,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0027,环城南路,寿利居民小组,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0028,环城南路,寿利居民小组,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0029,兴华路,山塘尾社区,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_PD0030,兴华路,山塘尾社区,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0035,兴华路,西湖苑,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0037,坪西中路,高桥工业区,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0040,吉祥三路,白石塘路口,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0041,吉祥路,金水桥工业区,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0044,教育北路,白石塘,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0047,教育北路,白石塘,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0048,教育北路,冠旭电子,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0049,教育北路,冠旭电子,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0051,龙岗大道,坪地文化宫,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,南侧,深圳市东部广告有限公司（龙岗）,F_PD0052,环城南路,黄竹村,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0054,教育中路,坪地中学东,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,"深圳市东部广告有限公司(龙岗)",F_PD0055,兴华路,中心幼儿园,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,"深圳市东部广告有限公司(龙岗)",F_PD0056,兴华路,中心幼儿园,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0057,教育中路,怡心广场,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0058,教育中路,怡心广场,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,东侧,深圳市东部广告有限公司（龙岗）,F_PD0059,教育中路,坪地中学东,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0061,龙岗大道,坪地中学,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,西侧,深圳市东部广告有限公司（龙岗）,F_PD0062,龙岗大道,坪洲百货,坪地,龙岗,深圳市海波广告公司
龙岗交通运输局,北侧,深圳市东部广告有限公司（龙岗）,F_PD0064,环城南路,石灰围,坪地,龙岗,深圳市海波广告公司
